"","state","year","urate","children","nonwhite","finc","earn","age","ed","work","unearn","post93","anykids","p93kids.interaction"
"1902",62,1991,6.69999980926514,0,1,15180.330396,5208.5903084,29,0,1,9.9717400881,0,0,0
"1903",62,1991,6.69999980926514,2,0,2036.2995595,0,42,0,0,2.0362995595,0,1,0
"1904",62,1991,6.69999980926514,2,0,6422.3568282,4242.2907489,35,11,1,2.1800660793,0,1,0
"1905",62,1991,6.69999980926514,0,0,11383.480176,1767.6211454,53,9,0,9.6158590308,0,0,0
"1906",62,1991,6.69999980926514,1,1,9647.6762115,5048.3259912,38,11,1,4.5993502203,0,1,0
"1907",62,1991,6.69999980926514,2,1,4624.0969163,0,34,10,0,4.6240969163,0,1,0
"1908",62,1991,6.69999980926514,0,1,0,0,45,11,0,0,0,0,0
"1909",62,1991,6.69999980926514,0,1,0,0,34,7,0,0,0,0,0
"1910",62,1991,6.69999980926514,4,1,3733.215859,0,24,10,0,3.733215859,0,1,0
"1911",62,1991,6.69999980926514,0,0,23417.444934,15625.770925,23,0,0,7.7916740088,0,0,0
"1912",62,1991,6.69999980926514,0,0,10417.180617,10417.180617,25,11,1,0,0,0,0
"1913",62,1991,6.69999980926514,0,0,83903.0837,57742.290749,22,10,1,26.160792952,0,0,0
"1914",62,1991,6.69999980926514,4,1,3496.3546256,0,23,9,0,3.4963546256,0,1,0
"1915",63,1991,7.19999980926514,0,1,1414.0969163,1414.0969163,54,7,0,0,0,0,0
"1916",63,1991,7.19999980926514,2,0,64011.453744,63693.281938,37,9,1,0.31817180617,0,1,0
"1917",63,1991,7.19999980926514,0,1,94669.07489,94273.127753,23,10,1,0.39594713656,0,0,0
"1918",63,1991,7.19999980926514,0,0,73827.643172,73061.674009,24,9,1,0.765969163,0,0,0
"1919",63,1991,7.19999980926514,1,0,42305.066079,42305.066079,27,11,0,0,0,1,0
"1920",63,1991,7.19999980926514,0,0,55205.165198,38218.325991,50,10,1,16.986839207,0,0,0
"1921",63,1991,7.19999980926514,2,0,2107.0044053,0,31,11,0,2.1070044053,0,1,0
"1922",63,1991,7.19999980926514,3,1,0,0,28,11,0,0,0,1,0
"1923",63,1991,7.19999980926514,3,1,0,0,26,10,0,0,0,1,0
"1924",63,1991,7.19999980926514,3,1,3530.5286344,0,22,10,0,3.5305286344,0,1,0
"1925",63,1991,7.19999980926514,1,0,42305.066079,42305.066079,20,10,1,0,0,1,0
"1926",63,1991,7.19999980926514,3,0,9625.2863436,8211.1894273,26,11,1,1.4140969163,0,1,0
"1927",63,1991,7.19999980926514,0,0,9427.3127753,9427.3127753,43,9,1,0,0,0,0
"1928",63,1991,7.19999980926514,3,0,14140.969163,0,31,9,0,14.140969163,0,1,0
"1929",63,1991,7.19999980926514,1,0,32996.773128,23568.281938,45,11,1,9.4284911894,0,1,0
"1930",63,1991,7.19999980926514,3,0,0,0,24,9,0,0,0,1,0
"1931",63,1991,7.19999980926514,0,1,23719.118943,16615.638767,54,10,1,7.1034801762,0,0,0
"1932",63,1991,7.19999980926514,1,0,9505.0881057,0,52,7,0,9.5050881057,0,1,0
"1933",63,1991,7.19999980926514,0,0,14914.008811,0,51,9,0,14.914008811,0,0,0
"1934",63,1991,7.19999980926514,0,1,8248.8986784,0,42,3,0,8.2488986784,0,0,0
"1935",63,1991,7.19999980926514,2,1,7947.2246696,0,26,10,0,7.9472246696,0,1,0
"1936",63,1991,7.19999980926514,0,0,22140.044053,16497.797357,35,7,0,5.642246696,0,0,0
"1937",63,1991,7.19999980926514,0,1,10394.790749,10016.519824,23,10,1,0.37827092511,0,0,0
"1938",63,1991,7.19999980926514,1,1,10951.002203,0,43,9,0,10.951002203,0,1,0
"1939",63,1991,7.19999980926514,4,1,6881.938326,150.83700441,27,11,1,6.7311013216,0,1,0
"1940",64,1991,8.69999980926514,2,1,1696.9162996,0,35,10,0,1.6969162996,0,1,0
"1941",64,1991,8.69999980926514,2,1,1696.9162996,0,23,10,0,1.6969162996,0,1,0
"1942",64,1991,8.69999980926514,0,1,0,0,30,9,0,0,0,0,0
"1943",64,1991,8.69999980926514,3,1,4558.1057269,560.92511013,24,10,1,3.9971806167,0,1,0
"1944",64,1991,8.69999980926514,1,1,7070.4845815,7070.4845815,35,10,1,0,0,1,0
"1945",64,1991,8.69999980926514,2,1,6830.0881057,0,29,7,0,6.8300881057,0,1,0
"1946",64,1991,8.69999980926514,1,1,0,0,25,10,0,0,0,1,0
"1947",64,1991,8.69999980926514,2,1,5755.3744493,0,34,0,0,5.7553744493,0,1,0
"1948",64,1991,8.69999980926514,2,1,6687.5,6363.4361233,35,9,1,0.32406387665,0,1,0
"1949",64,1991,8.69999980926514,1,1,18745.03304,18745.03304,46,10,1,0,0,1,0
"1950",64,1991,8.69999980926514,3,1,9427.3127753,9427.3127753,27,11,1,0,0,1,0
"1951",64,1991,8.69999980926514,4,1,3700.2202643,730.61674009,40,11,1,2.9696035242,0,1,0
"1952",64,1991,8.69999980926514,0,1,5656.3876652,0,27,0,0,5.6563876652,0,0,0
"1953",64,1991,8.69999980926514,3,1,2594.8678414,1237.3348018,22,7,1,1.3575330396,0,1,0
"1954",64,1991,8.69999980926514,3,1,13151.101322,11784.140969,41,11,1,1.3669603524,0,1,0
"1955",64,1991,8.69999980926514,2,1,8459.8348018,761.25550661,36,10,0,7.6985792952,0,1,0
"1956",64,1991,8.69999980926514,0,1,21211.453744,21211.453744,42,11,1,0,0,0,0
"1957",64,1991,8.69999980926514,2,0,14140.969163,14140.969163,25,9,0,0,0,1,0
"1958",64,1991,8.69999980926514,0,0,56672.290749,24829.185022,31,11,0,31.843105727,0,0,0
"1959",64,1991,8.69999980926514,1,0,8869.9229075,7512.3898678,44,10,1,1.3575330396,0,1,0
"1960",64,1991,8.69999980926514,2,1,13356.145374,176.76211454,41,9,0,13.17938326,0,1,0
"1961",64,1991,8.69999980926514,0,0,34733.755507,0,51,7,0,34.733755507,0,0,0
"1962",64,1991,8.69999980926514,3,1,14394.328194,12685.627753,38,11,1,1.7087004405,0,1,0
"1963",64,1991,8.69999980926514,0,1,30084.911894,21211.453744,31,0,0,8.8734581498,0,0,0
"1964",64,1991,8.69999980926514,2,0,24687.77533,14140.969163,40,7,1,10.546806167,0,1,0
"1965",64,1991,8.69999980926514,3,1,14507.455947,1979.7356828,35,10,1,12.527720264,0,1,0
"1966",64,1991,8.69999980926514,3,1,5507.907489,35.352422907,35,7,0,5.4725550661,0,1,0
"1967",64,1991,8.69999980926514,2,1,1696.9162996,0,41,7,0,1.6969162996,0,1,0
"1968",64,1991,8.69999980926514,2,1,6831.2665198,1201.9823789,27,11,1,5.629284141,0,1,0
"1969",64,1991,8.69999980926514,2,1,5090.7488987,4242.2907489,50,9,1,0.84845814978,0,1,0
"1970",64,1991,8.69999980926514,2,1,1696.9162996,0,23,9,0,1.6969162996,0,1,0
"1971",64,1991,8.69999980926514,0,1,21583.832599,21583.832599,39,11,1,0,0,0,0
"1972",64,1991,8.69999980926514,1,0,113.1277533,0,30,11,0,0.1131277533,0,1,0
"1973",64,1991,8.69999980926514,1,0,18048.590308,13551.762115,21,11,1,4.4968281938,0,1,0
"1974",64,1991,8.69999980926514,3,0,14642.973568,13964.207048,36,10,1,0.67876651982,0,1,0
"1975",64,1991,8.69999980926514,0,1,16896.101322,0,52,0,0,16.896101322,0,0,0
"1976",64,1991,8.69999980926514,0,1,0,0,23,11,0,0,0,0,0
"1977",64,1991,8.69999980926514,2,0,14140.969163,14140.969163,30,10,1,0,0,1,0
"1978",64,1991,8.69999980926514,0,1,5774.2290749,5774.2290749,29,11,1,0,0,0,0
"1979",64,1991,8.69999980926514,4,1,8503.4361233,4713.6563877,26,10,1,3.7897797357,0,1,0
"1980",64,1991,8.69999980926514,0,0,4624.0969163,0,53,11,0,4.6240969163,0,0,0
"1981",64,1991,8.69999980926514,2,0,10195.638767,7070.4845815,25,11,1,3.125154185,0,1,0
"1982",64,1991,8.69999980926514,0,1,15067.202643,15067.202643,38,11,0,0,0,0,0
"1983",64,1991,8.69999980926514,1,1,5279.2951542,5185.0220264,40,11,1,0.094273127753,0,1,0
"1984",64,1991,8.69999980926514,4,1,18505.814978,18505.814978,31,11,1,0,0,1,0
"1985",64,1991,8.69999980926514,1,1,32052.863436,30638.76652,33,11,1,1.4140969163,0,1,0
"1986",64,1991,8.69999980926514,0,0,0,0,29,11,0,0,0,0,0
"1987",64,1991,8.69999980926514,0,1,10605.726872,10605.726872,51,9,1,0,0,0,0
"1988",64,1991,8.69999980926514,5,1,2638.469163,0,41,10,0,2.638469163,0,1,0
"1989",64,1991,8.69999980926514,3,1,20649.35022,4100.8810573,30,11,1,16.548469163,0,1,0
"1990",64,1991,8.69999980926514,0,1,5656.3876652,0,47,10,0,5.6563876652,0,0,0
"1991",64,1991,8.69999980926514,2,1,34044.38326,24982.378855,28,0,0,9.0620044053,0,1,0
"1992",71,1991,7.40000009536743,0,0,5783.6563877,0,53,7,0,5.7836563877,0,0,0
"1993",71,1991,7.40000009536743,0,1,3535.2422907,3535.2422907,24,7,1,0,0,0,0
"1994",71,1991,7.40000009536743,3,0,8212.3678414,7260.2092511,33,9,1,0.95215859031,0,1,0
"1995",71,1991,7.40000009536743,1,1,2775.1651982,1007.5440529,30,7,1,1.7676211454,0,1,0
"1996",71,1991,7.40000009536743,0,1,25991.101322,19561.674009,47,10,1,6.4294273128,0,0,0
"1997",71,1991,7.40000009536743,1,0,8603.6013216,8603.6013216,20,10,1,0,0,1,0
"1998",71,1991,7.40000009536743,0,0,6057.0484581,0,50,0,0,6.0570484581,0,0,0
"1999",71,1991,7.40000009536743,2,1,2884.7577093,0,20,10,0,2.8847577093,0,1,0
"2000",71,1991,7.40000009536743,2,1,2356.8281938,0,28,11,0,2.3568281938,0,1,0
"2001",71,1991,7.40000009536743,0,0,6057.0484581,0,54,9,0,6.0570484581,0,0,0
"2002",71,1991,7.40000009536743,3,0,3492.8193833,0,24,9,0,3.4928193833,0,1,0
"2003",71,1991,7.40000009536743,0,1,9427.3127753,9427.3127753,45,10,1,0,0,0,0
"2004",71,1991,7.40000009536743,0,1,11784.140969,11784.140969,44,10,1,0,0,0,0
"2005",71,1991,7.40000009536743,0,1,5589.2180617,0,48,11,0,5.5892180617,0,0,0
"2006",71,1991,7.40000009536743,1,1,5175.5947137,0,37,9,0,5.1755947137,0,1,0
"2007",71,1991,7.40000009536743,0,0,5793.0837004,0,49,7,0,5.7930837004,0,0,0
"2008",71,1991,7.40000009536743,0,0,49493.39207,49493.39207,46,7,1,0,0,0,0
"2009",71,1991,7.40000009536743,1,0,11784.140969,11784.140969,35,10,1,0,0,1,0
"2010",71,1991,7.40000009536743,0,0,10370.044053,10370.044053,46,10,1,0,0,0,0
"2011",71,1991,7.40000009536743,1,0,2290.8370044,0,26,11,0,2.2908370044,0,1,0
"2012",71,1991,7.40000009536743,0,0,26243.281938,26243.281938,51,10,1,0,0,0,0
"2013",71,1991,7.40000009536743,1,1,1527.2246696,0,20,11,0,1.5272246696,0,1,0
"2014",71,1991,7.40000009536743,0,0,7960.1872247,0,54,11,0,7.9601872247,0,0,0
"2015",71,1991,7.40000009536743,0,0,20405.418502,0,22,0,0,20.405418502,0,0,0
"2016",72,1991,7.19999980926514,1,1,1739.339207,0,24,7,0,1.739339207,0,1,0
"2017",72,1991,7.19999980926514,2,1,1739.339207,0,20,9,0,1.739339207,0,1,0
"2018",72,1991,7.19999980926514,4,1,0,0,36,10,0,0,0,1,0
"2019",72,1991,7.19999980926514,3,1,4892.7753304,0,37,11,0,4.8927753304,0,1,0
"2020",72,1991,7.19999980926514,0,1,17178.920705,530.28634361,46,11,0,16.648634361,0,0,0
"2021",72,1991,7.19999980926514,1,1,11784.140969,11784.140969,26,9,1,0,0,1,0
"2022",72,1991,7.19999980926514,1,1,3783.8876652,2044.5484581,29,7,1,1.739339207,0,1,0
"2023",72,1991,7.19999980926514,1,1,6348.1167401,0,50,11,0,6.3481167401,0,1,0
"2024",72,1991,7.19999980926514,0,1,63752.202643,60099.118943,28,0,1,3.6530837004,0,0,0
"2025",72,1991,7.19999980926514,0,1,11540.209251,0,40,7,0,11.540209251,0,0,0
"2026",72,1991,7.19999980926514,3,1,2983.7444934,0,27,11,0,2.9837444934,0,1,0
"2027",72,1991,7.19999980926514,0,1,5472.5550661,0,43,9,0,5.4725550661,0,0,0
"2028",72,1991,7.19999980926514,1,0,17789.339207,0,27,11,0,17.789339207,0,1,0
"2029",72,1991,7.19999980926514,1,1,3148.722467,702.33480176,39,11,0,2.4463876652,0,1,0
"2030",72,1991,7.19999980926514,2,0,25925.110132,25925.110132,28,11,1,0,0,1,0
"2031",72,1991,7.19999980926514,0,1,33496.420705,6363.4361233,33,0,0,27.132984581,0,0,0
"2032",72,1991,7.19999980926514,0,1,2517.092511,0,47,11,0,2.517092511,0,0,0
"2033",72,1991,7.19999980926514,0,0,19561.674009,16733.480176,36,7,1,2.8281938326,0,0,0
"2034",72,1991,7.19999980926514,3,1,18687.290749,3900.5506608,41,9,1,14.786740088,0,1,0
"2035",72,1991,7.19999980926514,1,0,0,0,22,9,0,0,0,1,0
"2036",72,1991,7.19999980926514,2,1,2472.3127753,0,29,9,0,2.4723127753,0,1,0
"2037",72,1991,7.19999980926514,0,1,0,0,45,10,0,0,0,0,0
"2038",72,1991,7.19999980926514,0,1,15194.471366,4949.339207,21,7,1,10.245132159,0,0,0
"2039",72,1991,7.19999980926514,1,1,1951.4537445,0,28,10,0,1.9514537445,0,1,0
"2040",72,1991,7.19999980926514,2,1,1767.6211454,1767.6211454,22,9,1,0,0,1,0
"2041",72,1991,7.19999980926514,0,0,979.26211454,979.26211454,31,11,1,0,0,0,0
"2042",72,1991,7.19999980926514,2,1,3723.7885463,2083.4361233,25,11,1,1.6403524229,0,1,0
"2043",72,1991,7.19999980926514,0,1,1178.4140969,0,28,7,0,1.1784140969,0,0,0
"2044",72,1991,7.19999980926514,0,1,6592.0484581,1767.6211454,54,3,0,4.8244273128,0,0,0
"2045",73,1991,6.69999980926514,2,0,4242.2907489,3535.2422907,26,11,1,0.70704845815,0,1,0
"2046",73,1991,6.69999980926514,0,0,58.920704846,0,21,9,0,0.058920704846,0,0,0
"2047",73,1991,6.69999980926514,0,1,0,0,21,11,0,0,0,0,0
"2048",73,1991,6.69999980926514,1,1,3158.1497797,1037.0044053,24,11,1,2.1211453744,0,1,0
"2049",73,1991,6.69999980926514,1,0,11520.176211,5892.0704846,50,9,0,5.6281057269,0,1,0
"2050",73,1991,6.69999980926514,0,0,20527.973568,20437.235683,36,10,1,0.090737885463,0,0,0
"2051",73,1991,6.69999980926514,1,0,9551.0462555,8838.1057269,20,11,1,0.71294052863,0,1,0
"2052",73,1991,6.69999980926514,0,0,3205.2863436,0,24,9,0,3.2052863436,0,0,0
"2053",73,1991,6.69999980926514,2,0,20078.997797,11311.596916,31,10,1,8.7674008811,0,1,0
"2054",73,1991,6.69999980926514,0,0,19565.209251,19565.209251,43,7,1,0,0,0,0
"2055",73,1991,6.69999980926514,1,0,9761.9823789,6108.8986784,49,7,1,3.6530837004,0,1,0
"2056",73,1991,6.69999980926514,1,0,10831.982379,0,54,7,0,10.831982379,0,1,0
"2057",73,1991,6.69999980926514,0,0,11094.768722,11094.768722,22,9,1,0,0,0,0
"2058",73,1991,6.69999980926514,2,0,11312.77533,7070.4845815,37,11,1,4.2422907489,0,1,0
"2059",73,1991,6.69999980926514,2,0,14379.008811,12962.555066,22,11,1,1.4164537445,0,1,0
"2060",73,1991,6.69999980926514,3,0,6609.7246696,530.28634361,33,10,1,6.079438326,0,1,0
"2061",73,1991,6.69999980926514,0,1,5229.8017621,0,51,0,0,5.2298017621,0,0,0
"2062",73,1991,6.69999980926514,2,0,0,0,24,11,0,0,0,1,0
"2063",73,1991,6.69999980926514,1,1,5773.0506608,5773.0506608,29,11,1,0,0,1,0
"2064",73,1991,6.69999980926514,1,0,10610.440529,0,27,10,0,10.610440529,0,1,0
"2065",73,1991,6.69999980926514,0,0,26072.411894,25925.110132,39,11,1,0.14730176211,0,0,0
"2066",73,1991,6.69999980926514,4,1,1513.0837004,0,20,11,0,1.5130837004,0,1,0
"2067",74,1991,6.69999980926514,1,1,0,0,21,9,0,0,0,1,0
"2068",74,1991,6.69999980926514,2,1,0,0,28,3,0,0,0,1,0
"2069",74,1991,6.69999980926514,0,1,20668.204846,20243.975771,53,3,1,0.42422907489,0,0,0
"2070",74,1991,6.69999980926514,1,0,14140.969163,14140.969163,32,11,1,0,0,1,0
"2071",74,1991,6.69999980926514,3,1,7743.3590308,3770.9251101,35,7,1,3.9724339207,0,1,0
"2072",74,1991,6.69999980926514,0,0,8925.30837,8424.4823789,43,10,1,0.50082599119,0,0,0
"2073",74,1991,6.69999980926514,2,1,7751.6079295,3806.277533,45,11,1,3.9453303965,0,1,0
"2074",74,1991,6.69999980926514,0,1,10051.872247,10016.519824,54,11,1,0.035352422907,0,0,0
"2075",74,1991,6.69999980926514,3,1,2887.1145374,0,32,11,0,2.8871145374,0,1,0
"2076",74,1991,6.69999980926514,2,1,2729.2070485,1838.3259912,30,3,1,0.89088105727,0,1,0
"2077",74,1991,6.69999980926514,0,1,1178.4140969,1178.4140969,52,7,1,0,0,0,0
"2078",74,1991,6.69999980926514,1,1,10605.726872,10605.726872,38,7,1,0,0,1,0
"2079",74,1991,6.69999980926514,0,1,0,0,20,3,0,0,0,0,0
"2080",74,1991,6.69999980926514,0,1,4595.814978,4595.814978,26,11,1,0,0,0,0
"2081",74,1991,6.69999980926514,5,1,5321.7180617,400.66079295,39,7,0,4.9210572687,0,1,0
"2082",74,1991,6.69999980926514,0,1,9191.6299559,9191.6299559,21,0,1,0,0,0,0
"2083",74,1991,6.69999980926514,2,0,14848.017621,5302.8634361,27,11,1,9.545154185,0,1,0
"2084",74,1991,6.69999980926514,3,1,4487.4008811,471.36563877,24,7,1,4.0160352423,0,1,0
"2085",74,1991,6.69999980926514,2,0,18757.995595,9734.8788546,34,11,1,9.0231167401,0,1,0
"2086",74,1991,6.69999980926514,3,1,7893.0176211,4767.8634361,21,11,1,3.125154185,0,1,0
"2087",74,1991,6.69999980926514,1,0,37709.251101,37709.251101,49,7,1,0,0,1,0
"2088",74,1991,6.69999980926514,2,1,2151.784141,850.81497797,32,9,1,1.300969163,0,1,0
"2089",74,1991,6.69999980926514,1,1,12772.830396,6333.9757709,44,7,1,6.4388546256,0,1,0
"2090",74,1991,6.69999980926514,0,0,44327.22467,38887.665198,24,0,0,5.4395594714,0,0,0
"2091",74,1991,6.69999980926514,1,1,12500.61674,12500.61674,34,10,1,0,0,1,0
"2092",74,1991,6.69999980926514,1,1,6019.339207,942.73127753,53,10,1,5.0766079295,0,1,0
"2093",74,1991,6.69999980926514,2,1,17527.731278,16555.539648,34,9,1,0.97219162996,0,1,0
"2094",74,1991,6.69999980926514,3,1,0,0,33,10,0,0,0,1,0
"2095",74,1991,6.69999980926514,1,1,4330.6718062,0,50,3,0,4.3306718062,0,1,0
"2096",74,1991,6.69999980926514,1,1,17204.845815,17204.845815,42,7,1,0,0,1,0
"2097",74,1991,6.69999980926514,0,1,6009.9118943,6009.9118943,26,11,1,0,0,0,0
"2098",74,1991,6.69999980926514,2,1,2601.938326,0,43,11,0,2.601938326,0,1,0
"2099",74,1991,6.69999980926514,1,0,0,0,30,10,0,0,0,1,0
"2100",74,1991,6.69999980926514,1,1,2234.2731278,0,49,7,0,2.2342731278,0,1,0
"2101",74,1991,6.69999980926514,0,1,10636.365639,10341.762115,48,7,1,0.29460352423,0,0,0
"2102",74,1991,6.69999980926514,1,1,3973.6123348,0,22,7,0,3.9736123348,0,1,0
"2103",74,1991,6.69999980926514,0,1,27710.407489,14848.017621,31,0,0,12.862389868,0,0,0
"2104",74,1991,6.69999980926514,4,1,0,0,29,7,0,0,0,1,0
"2105",74,1991,6.69999980926514,4,1,5656.3876652,0,44,11,0,5.6563876652,0,1,0
"2106",74,1991,6.69999980926514,2,1,15004.746696,8131.0572687,30,9,1,6.8736894273,0,1,0
"2107",74,1991,6.69999980926514,5,1,4192.7973568,0,35,9,0,4.1927973568,0,1,0
"2108",74,1991,6.69999980926514,0,1,0,0,24,7,0,0,0,0,0
"2109",74,1991,6.69999980926514,2,0,5255.7268722,2356.8281938,27,11,1,2.8988986784,0,1,0
"2110",74,1991,6.69999980926514,0,1,3111.0132159,3111.0132159,20,11,1,0,0,0,0
"2111",74,1991,6.69999980926514,3,1,11972.687225,11029.955947,47,7,1,0.94273127753,0,1,0
"2112",74,1991,6.69999980926514,1,1,13902.929515,13902.929515,47,7,0,0,0,1,0
"2113",74,1991,6.69999980926514,3,1,4621.7400881,2147.0704846,24,10,1,2.4746696035,0,1,0
"2114",74,1991,6.69999980926514,1,0,7070.4845815,7070.4845815,24,11,1,0,0,1,0
"2115",74,1991,6.69999980926514,0,1,8602.4229075,8602.4229075,24,7,1,0,0,0,0
"2116",74,1991,6.69999980926514,1,1,9229.339207,0,50,3,0,9.229339207,0,1,0
"2117",74,1991,6.69999980926514,0,0,176.76211454,0,30,3,0,0.17676211454,0,0,0
"2118",74,1991,6.69999980926514,0,1,37129.471366,37129.471366,35,3,1,0,0,0,0
"2119",74,1991,6.69999980926514,1,1,14304.768722,11462.433921,43,11,1,2.8423348018,0,1,0
"2120",74,1991,6.69999980926514,1,1,4124.4493392,4124.4493392,42,11,1,0,0,1,0
"2121",74,1991,6.69999980926514,3,1,2916.5748899,572.7092511,38,7,0,2.3438656388,0,1,0
"2122",74,1991,6.69999980926514,3,1,14140.969163,14140.969163,28,7,1,0,0,1,0
"2123",74,1991,6.69999980926514,2,1,4092.6321586,0,22,7,0,4.0926321586,0,1,0
"2124",74,1991,6.69999980926514,2,1,7070.4845815,7070.4845815,31,9,1,0,0,1,0
"2125",74,1991,6.69999980926514,1,0,2235.4515419,1.1784140969,44,10,1,2.2342731278,0,1,0
"2126",74,1991,6.69999980926514,0,0,471.36563877,471.36563877,49,9,1,0,0,0,0
"2127",74,1991,6.69999980926514,0,0,2234.2731278,0,30,7,0,2.2342731278,0,0,0
"2128",74,1991,6.69999980926514,0,1,65637.665198,65637.665198,22,11,0,0,0,0,0
"2129",74,1991,6.69999980926514,0,1,17676.211454,17676.211454,27,7,1,0,0,0,0
"2130",74,1991,6.69999980926514,0,1,42405.231278,42405.231278,31,11,1,0,0,0,0
"2131",74,1991,6.69999980926514,3,1,10183.854626,4949.339207,48,10,1,5.2345154185,0,1,0
"2132",74,1991,6.69999980926514,2,1,707.04845815,707.04845815,33,9,1,0,0,1,0
"2133",74,1991,6.69999980926514,0,0,16851.321586,16851.321586,22,11,1,0,0,0,0
"2134",74,1991,6.69999980926514,2,1,2601.938326,0,31,10,0,2.601938326,0,1,0
"2135",74,1991,6.69999980926514,0,0,41407.114537,41407.114537,20,10,0,0,0,0,0
"2136",74,1991,6.69999980926514,0,0,2441.6740088,0,54,3,0,2.4416740088,0,0,0
"2137",74,1991,6.69999980926514,2,1,8357.3127753,0,50,7,0,8.3573127753,0,1,0
"2138",74,1991,6.69999980926514,0,0,3105.1211454,0,28,10,0,3.1051211454,0,0,0
"2139",74,1991,6.69999980926514,1,1,0,0,20,9,0,0,0,1,0
"2140",74,1991,6.69999980926514,0,1,38114.625551,29460.352423,48,10,0,8.6542731278,0,0,0
"2141",74,1991,6.69999980926514,3,1,9427.3127753,9427.3127753,29,11,1,0,0,1,0
"2142",74,1991,6.69999980926514,0,1,7249.6035242,0,39,10,0,7.2496035242,0,0,0
"2143",74,1991,6.69999980926514,1,1,12019.823789,2121.1453744,23,10,1,9.8986784141,0,1,0
"2144",74,1991,6.69999980926514,0,0,0,0,53,10,0,0,0,0,0
"2145",74,1991,6.69999980926514,0,1,43778.0837,43601.321586,54,10,1,0.17676211454,0,0,0
"2146",74,1991,6.69999980926514,0,1,0,0,21,7,0,0,0,0,0
"2147",74,1991,6.69999980926514,0,1,65029.603524,14140.969163,39,3,0,50.888634361,0,0,0
"2148",74,1991,6.69999980926514,0,1,22085.837004,6593.2268722,50,7,1,15.492610132,0,0,0
"2149",74,1991,6.69999980926514,0,1,39202.301762,29303.623348,20,10,0,9.8986784141,0,0,0
"2150",74,1991,6.69999980926514,2,0,13375,11018.171806,20,3,1,2.3568281938,0,1,0
"2151",74,1991,6.69999980926514,0,1,15319.38326,15319.38326,26,10,0,0,0,0,0
"2152",74,1991,6.69999980926514,4,1,2828.1938326,0,29,10,0,2.8281938326,0,1,0
"2153",74,1991,6.69999980926514,2,1,10417.180617,10417.180617,23,7,1,0,0,1,0
"2154",74,1991,6.69999980926514,4,1,4312.9955947,0,30,10,0,4.3129955947,0,1,0
"2155",74,1991,6.69999980926514,0,1,11778.248899,0,49,10,0,11.778248899,0,0,0
"2156",74,1991,6.69999980926514,1,1,2234.2731278,0,23,11,0,2.2342731278,0,1,0
"2157",74,1991,6.69999980926514,0,1,65029.603524,14140.969163,36,3,0,50.888634361,0,0,0
"2158",74,1991,6.69999980926514,3,1,2904.7907489,0,32,7,0,2.9047907489,0,1,0
"2159",74,1991,6.69999980926514,0,1,14837.411894,14706.60793,48,7,1,0.13080396476,0,0,0
"2160",74,1991,6.69999980926514,2,0,0,0,23,9,0,0,0,1,0
"2161",74,1991,6.69999980926514,0,1,0,0,31,7,0,0,0,0,0
"2162",74,1991,6.69999980926514,0,1,39202.301762,29303.623348,51,10,1,9.8986784141,0,0,0
"2163",74,1991,6.69999980926514,2,0,14706.60793,0,37,7,0,14.70660793,0,1,0
"2164",74,1991,6.69999980926514,0,1,26750,24746.696035,53,7,1,2.0033039648,0,0,0
"2165",74,1991,6.69999980926514,1,1,2234.2731278,0,34,9,0,2.2342731278,0,1,0
"2166",74,1991,6.69999980926514,3,1,24131.563877,6599.1189427,31,7,1,17.532444934,0,1,0
"2167",74,1991,6.69999980926514,2,1,42602.026432,42602.026432,38,10,1,0,0,1,0
"2168",74,1991,6.69999980926514,1,1,14832.698238,0,49,11,0,14.832698238,0,1,0
"2169",74,1991,6.69999980926514,2,1,15672.907489,15672.907489,29,7,1,0,0,1,0
"2170",74,1991,6.69999980926514,0,1,6646.2555066,282.81938326,50,10,0,6.3634361233,0,0,0
"2171",74,1991,6.69999980926514,2,1,5932.1365639,933.30396476,39,3,1,4.9988325991,0,1,0
"2172",74,1991,6.69999980926514,2,1,2637.2907489,0,33,7,0,2.6372907489,0,1,0
"2173",74,1991,6.69999980926514,1,1,17440.528634,15319.38326,33,7,1,2.1211453744,0,1,0
"2174",74,1991,6.69999980926514,2,1,2601.938326,0,31,9,0,2.601938326,0,1,0
"2175",74,1991,6.69999980926514,1,1,282.81938326,282.81938326,22,10,1,0,0,1,0
"2176",74,1991,6.69999980926514,4,1,52439.427313,52439.427313,25,11,1,0,0,1,0
"2177",74,1991,6.69999980926514,2,1,15182.687225,9427.3127753,45,7,1,5.7553744493,0,1,0
"2178",74,1991,6.69999980926514,1,0,0,0,22,11,0,0,0,1,0
"2179",74,1991,6.69999980926514,4,1,0,0,28,7,0,0,0,1,0
"2180",74,1991,6.69999980926514,5,1,4516.8612335,500.82599119,32,7,1,4.0160352423,0,1,0
"2181",74,1991,6.69999980926514,4,1,14182.213656,14182.213656,38,0,1,0,0,1,0
